id_transacao,data_venda,cliente_id,nome_cliente,idade_cliente,genero_cliente,cidade_cliente,estado_cliente,renda_estimada,produto_id,nome_produto,categoria,marca,preco_unitario,quantidade,subtotal,desconto_percent,desconto_valor,valor_final,regiao,canal_venda,custo_produto,margem_lucro,vendedor_id,comissao_vendedor,mes,trimestre,dia_semana,periodo_dia,status_entrega,avaliacao_produto,tempo_entrega_dias,forma_pagamento,parcelas
TXN00002406,2023-04-13,CLI000499,Rodrigo Castro,62,F,Manaus,CE,6055,PRD064,Dell XPS 13,Notebooks,Logitech,1587.11,3,4761.33,14,666.59,4094.74,Centro-Oeste,Loja Física,575.27,0.32,VEN035,297.77,6,3,Segunda,Noite,Em Trânsito,1.7,4,Cartão Débito,11
TXN00002407,2023-11-29,CLI000355,Simone Dias,35,F,Vitória,GO,12532,PRD005,Mouse Logitech,Periféricos,Apple,6275.35,3,18826.05,13,2447.39,16378.66,Sudeste,Loja Física,3950.66,0.4,VEN040,369.26,9,2,Quarta,Manhã,Entregue,3.8,11,Cartão Crédito,1
TXN00002408,2024-03-05,CLI000183,Carla Mendes,59,F,Porto Alegre,MG,2580,PRD001,AirPods Pro,Smartphones,Dell,5250.85,2,10501.7,16,1680.27,8821.43,Norte,Marketplace,2831.78,0.18,VEN001,160.51,3,3,Sábado,Noite,Entregue,4,9,Cartão Débito,6
TXN00002409,2024-01-28,CLI000456,Roberto Lima,55,F,Salvador,MG,16745,PRD006,Kindle Paperwhite,Tablets,Samsung,7401.11,3,22203.33,27,5994.9,16208.43,Sudeste,Telefone,2484.77,0.2,VEN028,346.87,10,1,Quarta,Noite,Em Trânsito,2.4,4,Cartão Crédito,6
TXN00002410,2024-04-04,CLI001790,Antonio Pereira,22,M,Belém,MG,19960,PRD068,Suporte Celular,Acessórios,Garmin,4633.85,4,18535.4,12,2224.25,16311.15,Norte,Online,2603.74,0.53,VEN034,187.87,5,4,Quinta,Noite,Entregue,2.5,1,Cartão Crédito,3
TXN00002411,2023-10-02,CLI001696,Pedro Oliveira,63,M,Natal,RS,16195,PRD013,Fitbit Charge,Audio,Microsoft,2754.91,3,8264.73,21,1735.59,6529.14,Norte,Marketplace,1222.61,0.55,VEN005,77.16,5,1,Terça,Noite,Processando,1.8,8,PIX,2
TXN00002412,2023-05-23,CLI000618,Rodrigo Castro,64,F,Goiânia,SC,3196,PRD079,Sony WH-1000XM5,Tablets,Garmin,1133.4,3,3400.2,19,646.04,2754.16,Nordeste,App Mobile,405.57,0.39,VEN040,303.28,7,2,Domingo,Manhã,Entregue,1.8,13,Boleto,8
TXN00002413,2023-07-27,CLI001854,Ana Costa,34,F,Manaus,PE,12538,PRD022,Chromecast,Gaming,Nintendo,349.65,2,699.3,17,118.88,580.42,Norte,Loja Física,209.75,0.53,VEN047,157.17,11,3,Terça,Tarde,Em Trânsito,1.9,2,Boleto,4
TXN00002414,2024-01-16,CLI000132,Lucia Ferreira,52,M,São Paulo,PR,11252,PRD074,Apple Watch,Tablets,Garmin,3262.55,5,16312.75,1,163.13,16149.62,Norte,App Mobile,1492.06,0.6,VEN035,88.43,2,1,Sexta,Tarde,Em Trânsito,3.8,2,Boleto,2
TXN00002415,2024-08-05,CLI001069,Marcos Ribeiro,43,M,Rio de Janeiro,CE,6870,PRD052,Smartwatch Garmin,Wearables,Logitech,5356.3,2,10712.6,22,2356.77,8355.83,Centro-Oeste,Marketplace,2922.11,0.42,VEN032,394.57,11,4,Terça,Noite,Entregue,3.8,11,Boleto,5
TXN00002416,2024-08-05,CLI001198,Maria Santos,29,M,Manaus,SP,2243,PRD069,Cabo USB-C,Notebooks,Sony,2243.62,4,8974.48,21,1884.64,7089.84,Nordeste,Telefone,1351.67,0.55,VEN042,62.8,6,2,Domingo,Noite,Em Trânsito,1.8,15,Cartão Crédito,4
TXN00002417,2023-04-21,CLI001880,Patricia Alves,63,M,Curitiba,BA,12307,PRD033,Sony WH-1000XM5,Periféricos,Samsung,6905.8,1,6905.8,9,621.52,6284.28,Sudeste,App Mobile,3529.64,0.25,VEN009,305.13,5,2,Quarta,Noite,Processando,2.2,14,PIX,9
TXN00002418,2024-02-26,CLI000469,Lucia Ferreira,18,F,São Paulo,PE,18414,PRD023,Samsung Galaxy S24,Monitores,Amazon,6229.56,1,6229.56,23,1432.8,4796.76,Centro-Oeste,Telefone,4185.07,0.34,VEN028,417.75,6,1,Quinta,Noite,Em Trânsito,1.3,7,Boleto,7
TXN00002419,2023-07-11,CLI000469,Lucia Ferreira,18,F,São Paulo,PE,18414,PRD100,Tablet Samsung,Periféricos,Logitech,5843.62,5,29218.1,26,7596.71,21621.39,Sudeste,Telefone,2855.08,0.48,VEN027,132.03,12,2,Terça,Tarde,Processando,2.9,14,Boleto,5
TXN00002420,2023-12-11,CLI001597,Simone Dias,19,F,Salvador,CE,19013,PRD065,Power Bank,Monitores,Dell,1289.23,1,1289.23,15,193.38,1095.85,Sudeste,App Mobile,647.52,0.19,VEN032,351.5,5,4,Domingo,Manhã,Processando,1.1,8,Boleto,11
TXN00002421,2024-03-10,CLI001425,Marcos Ribeiro,33,M,Aracaju,MG,11072,PRD039,Fone JBL,Gaming,Amazon,751.22,3,2253.66,6,135.22,2118.44,Norte,Telefone,244.69,0.45,VEN009,374.73,3,4,Sexta,Noite,Em Trânsito,3.1,3,Boleto,12
TXN00002422,2023-05-02,CLI001887,Lucia Ferreira,37,M,Recife,GO,15710,PRD032,Suporte Celular,Armazenamento,Microsoft,3483.52,3,10450.56,28,2926.16,7524.4,Sudeste,App Mobile,1799.46,0.55,VEN028,414.95,9,4,Segunda,Tarde,Processando,4.8,4,Boleto,1
TXN00002423,2024-04-27,CLI001662,Pedro Oliveira,27,M,Maceió,MG,11483,PRD002,Chromecast,Monitores,Sony,5467.19,3,16401.57,15,2460.24,13941.33,Centro-Oeste,Loja Física,2767.51,0.32,VEN023,278.45,3,2,Terça,Noite,Em Trânsito,2.2,2,PIX,2
TXN00002424,2024-11-16,CLI001726,Antonio Pereira,33,M,João Pessoa,BA,3769,PRD092,Suporte Celular,Monitores,Fitbit,917.13,3,2751.39,13,357.68,2393.71,Norte,Telefone,427.02,0.25,VEN008,229.1,12,3,Sábado,Manhã,Em Trânsito,2.5,10,Boleto,6
TXN00002425,2023-10-15,CLI001952,Rodrigo Castro,51,F,São Paulo,RJ,16436,PRD054,Xbox Series X,Audio,Xiaomi,1200.51,5,6002.55,18,1080.46,4922.09,Norte,Online,598.59,0.16,VEN048,239.88,6,3,Segunda,Noite,Entregue,1.7,1,Cartão Débito,1
TXN00002426,2024-03-22,CLI000539,Roberto Lima,69,F,Aracaju,PR,15355,PRD038,Monitor 4K,Monitores,Logitech,560.77,2,1121.54,10,112.15,1009.39,Centro-Oeste,Telefone,377.78,0.6,VEN050,120.19,10,4,Quarta,Noite,Processando,4.1,10,Cartão Débito,12
TXN00002427,2024-11-15,CLI000120,Carla Mendes,38,F,Teresina,CE,11494,PRD042,Webcam HD,Wearables,Apple,7210.17,1,7210.17,16,1153.63,6056.54,Centro-Oeste,Loja Física,3225.95,0.54,VEN010,384.48,2,2,Domingo,Tarde,Entregue,3.1,4,Cartão Débito,10
TXN00002428,2023-04-23,CLI000022,Pedro Oliveira,37,F,João Pessoa,RS,12306,PRD058,Smartwatch Garmin,Gaming,Logitech,2448.76,1,2448.76,9,220.39,2228.37,Sudeste,App Mobile,832.14,0.15,VEN019,155.32,8,1,Quarta,Noite,Entregue,1.2,6,Cartão Crédito,3
TXN00002429,2023-10-28,CLI001702,Marcos Ribeiro,22,F,Rio de Janeiro,RJ,14641,PRD043,Fone JBL,Acessórios,Logitech,2787.08,5,13935.4,25,3483.85,10451.55,Norte,Marketplace,839.21,0.58,VEN001,253.19,3,1,Sexta,Tarde,Processando,4.9,2,PIX,3
TXN00002430,2023-03-24,CLI000348,Felipe Nascimento,42,F,Aracaju,CE,11920,PRD034,Cabo USB-C,Audio,Garmin,5264.67,3,15794.01,7,1105.58,14688.43,Norte,Marketplace,3579.88,0.22,VEN011,151.06,5,2,Segunda,Tarde,Entregue,3.7,5,Boleto,12
TXN00002431,2024-06-15,CLI000029,Maria Santos,34,M,Belo Horizonte,GO,2028,PRD022,MacBook Air,Audio,Amazon,3813.87,1,3813.87,16,610.22,3203.65,Sul,Telefone,2396.38,0.53,VEN013,335.08,12,1,Segunda,Noite,Em Trânsito,4.4,12,Cartão Crédito,2
TXN00002432,2023-06-27,CLI001425,Marcos Ribeiro,33,M,Aracaju,MG,11072,PRD042,Samsung Galaxy S24,Smartphones,JBL,7449.66,3,22348.98,22,4916.78,17432.2,Centro-Oeste,Telefone,4402.49,0.46,VEN025,487.77,6,4,Sábado,Tarde,Em Trânsito,4.2,12,Cartão Crédito,2
TXN00002433,2023-11-08,CLI000478,Roberto Lima,56,F,Curitiba,RS,15195,PRD055,Nintendo Switch,Armazenamento,Xiaomi,7935.77,5,39678.85,9,3571.1,36107.75,Nordeste,Loja Física,5453.96,0.59,VEN030,72.54,11,2,Segunda,Noite,Processando,4.8,15,Cartão Débito,12
TXN00002434,2023-09-08,CLI001770,Ricardo Martins,34,M,Porto Alegre,GO,6005,PRD085,Smartphone Xiaomi,Armazenamento,Nintendo,469.91,2,939.82,4,37.59,902.23,Sudeste,Marketplace,181.08,0.37,VEN044,215.34,8,3,Quinta,Tarde,Em Trânsito,2.7,14,Cartão Débito,9
TXN00002435,2023-04-19,CLI001784,Pedro Oliveira,63,M,Teresina,RJ,7920,PRD077,Samsung Galaxy S24,Wearables,Apple,7700.71,4,30802.84,13,4004.37,26798.47,Centro-Oeste,Online,4648.06,0.17,VEN050,308.81,12,2,Domingo,Noite,Processando,3.1,12,Boleto,10
TXN00002436,2023-11-09,CLI000222,Maria Santos,22,F,Rio de Janeiro,MG,9332,PRD001,Xbox Series X,Tablets,Microsoft,7750.39,5,38751.95,23,8912.95,29839,Centro-Oeste,Telefone,3377.52,0.47,VEN046,52.86,11,1,Segunda,Manhã,Entregue,4.9,3,Cartão Crédito,11
TXN00002437,2024-03-18,CLI001858,Ana Costa,60,M,Goiânia,PR,11989,PRD085,Xbox Series X,Acessórios,JBL,373.19,3,1119.57,6,67.17,1052.4,Norte,Marketplace,221.99,0.22,VEN009,426.77,9,4,Quinta,Noite,Processando,4.3,4,Cartão Débito,3
TXN00002438,2023-09-20,CLI000013,Pedro Oliveira,67,M,Natal,RJ,11267,PRD036,Samsung Galaxy S24,Gaming,Microsoft,7933.67,5,39668.35,18,7140.3,32528.05,Centro-Oeste,Online,3393.28,0.17,VEN015,384.21,8,1,Domingo,Noite,Processando,1.9,8,PIX,4
TXN00002439,2023-03-26,CLI000227,Pedro Oliveira,25,M,Goiânia,MG,3621,PRD029,Echo Dot,Monitores,Samsung,5928.55,3,17785.65,11,1956.42,15829.23,Nordeste,Online,2618.75,0.39,VEN014,324.1,12,2,Domingo,Tarde,Entregue,1.2,7,Cartão Crédito,4
TXN00002440,2023-07-06,CLI001533,Maria Santos,45,F,Aracaju,RS,7805,PRD063,Fone JBL,Tablets,Microsoft,4645.98,1,4645.98,29,1347.33,3298.65,Norte,App Mobile,2192.17,0.42,VEN049,378.14,11,1,Domingo,Manhã,Em Trânsito,1.4,14,Boleto,3
TXN00002441,2023-10-01,CLI000485,Mariana Cardoso,48,M,Fortaleza,PE,9739,PRD096,Samsung Galaxy S24,Tablets,Fitbit,3276.55,4,13106.2,27,3538.67,9567.53,Centro-Oeste,App Mobile,2115.2,0.18,VEN034,453.55,6,4,Domingo,Tarde,Em Trânsito,4.6,9,Boleto,7
TXN00002442,2024-09-18,CLI000964,Pedro Oliveira,20,F,Vitória,RS,16278,PRD086,Webcam HD,Periféricos,Samsung,7360.26,4,29441.04,8,2355.28,27085.76,Centro-Oeste,Online,3526.11,0.29,VEN012,233.5,3,3,Segunda,Noite,Entregue,2.9,2,Cartão Débito,12
TXN00002443,2023-02-22,CLI000300,Ana Costa,51,F,Maceió,CE,17219,PRD056,Monitor 4K,Periféricos,Xiaomi,7453.59,5,37267.95,17,6335.55,30932.4,Norte,App Mobile,4547.57,0.27,VEN050,213.52,3,2,Domingo,Manhã,Processando,4.2,14,PIX,7
TXN00002444,2024-09-17,CLI001156,Rodrigo Castro,51,M,Teresina,RJ,9993,PRD007,Teclado Mecânico,Smartphones,Dell,5176.96,2,10353.92,7,724.77,9629.15,Sudeste,Loja Física,1826.97,0.28,VEN019,241.37,5,1,Sábado,Manhã,Processando,1.4,4,PIX,2
TXN00002445,2023-03-28,CLI000588,Simone Dias,65,F,Fortaleza,GO,11871,PRD021,Smartwatch Garmin,Monitores,Logitech,6961.44,1,6961.44,6,417.69,6543.75,Centro-Oeste,Online,4193.39,0.39,VEN007,231.2,4,2,Quinta,Noite,Processando,2.7,7,Cartão Crédito,11
TXN00002446,2024-03-29,CLI001660,Roberto Lima,36,M,Maceió,BA,14080,PRD062,Apple Watch,Wearables,Sony,5534.67,2,11069.34,5,553.47,10515.87,Nordeste,Telefone,3604.54,0.29,VEN039,135.12,11,4,Domingo,Noite,Entregue,2.5,15,Boleto,8
TXN00002447,2023-08-25,CLI000792,Lucia Ferreira,60,F,Campo Grande,RS,14306,PRD087,Chromecast,Audio,Samsung,3787.95,5,18939.75,14,2651.57,16288.18,Centro-Oeste,Loja Física,2020.47,0.15,VEN026,282.73,12,3,Segunda,Noite,Entregue,4.1,11,Boleto,7
TXN00002448,2023-11-25,CLI001221,Juliana Barbosa,36,F,João Pessoa,RJ,6436,PRD093,Echo Dot,Tablets,Microsoft,6176.4,4,24705.6,29,7164.62,17540.98,Sudeste,Online,3059.73,0.28,VEN005,265.36,4,2,Sábado,Noite,Processando,1.9,13,Boleto,3
TXN00002449,2024-12-29,CLI000891,Simone Dias,39,M,Porto Alegre,PE,16478,PRD001,Dell XPS 13,Acessórios,Logitech,6388.98,4,25555.92,20,5111.18,20444.74,Sudeste,Marketplace,2780.47,0.37,VEN027,151.7,2,3,Domingo,Tarde,Processando,2.6,14,Cartão Débito,4
TXN00002450,2023-08-24,CLI001469,Carlos Souza,20,M,Belo Horizonte,SC,15630,PRD080,iPhone 15,Audio,Sony,4024.87,4,16099.48,25,4024.87,12074.61,Centro-Oeste,Marketplace,2207.9,0.27,VEN013,246.76,10,2,Terça,Manhã,Processando,1.7,1,PIX,7
TXN00002451,2024-12-01,CLI001250,Fernanda Rocha,39,F,Goiânia,PR,10561,PRD080,Echo Dot,Smartphones,Amazon,2161.18,3,6483.54,7,453.85,6029.69,Sul,Marketplace,891.09,0.34,VEN022,271.35,8,2,Sábado,Noite,Entregue,4,3,Cartão Débito,10
TXN00002452,2023-12-02,CLI000183,Carla Mendes,59,F,Porto Alegre,MG,2580,PRD028,Capa iPhone,Armazenamento,Nintendo,3188.2,3,9564.6,20,1912.92,7651.68,Sudeste,Online,1556.39,0.18,VEN018,158.13,2,4,Segunda,Manhã,Processando,1.2,9,Cartão Débito,4
TXN00002453,2023-12-15,CLI000200,Ricardo Martins,36,F,São Paulo,RJ,14516,PRD093,Cabo USB-C,Notebooks,Garmin,7277.72,3,21833.16,10,2183.32,19649.84,Centro-Oeste,Loja Física,5068.09,0.18,VEN002,473.07,3,1,Segunda,Manhã,Em Trânsito,1,1,Cartão Crédito,10
TXN00002454,2024-07-23,CLI001644,Carla Mendes,19,F,Aracaju,RS,14742,PRD061,Fone JBL,Wearables,Garmin,1313.88,3,3941.64,20,788.33,3153.31,Norte,Telefone,405.47,0.32,VEN035,317.85,10,1,Segunda,Manhã,Em Trânsito,3.6,14,PIX,4
TXN00002455,2024-09-12,CLI000951,Juliana Barbosa,40,F,Recife,PR,5856,PRD010,PlayStation 5,Acessórios,Apple,5329.77,1,5329.77,1,53.3,5276.47,Centro-Oeste,Online,1966.05,0.22,VEN038,210.1,8,2,Sexta,Tarde,Processando,2.9,12,PIX,3
TXN00002456,2024-06-28,CLI000485,Mariana Cardoso,48,M,Fortaleza,PE,9739,PRD079,Nintendo Switch,Tablets,Samsung,1821.88,2,3643.76,22,801.63,2842.13,Sudeste,Loja Física,1122.36,0.25,VEN002,62.66,11,4,Domingo,Noite,Em Trânsito,4.2,3,Cartão Débito,4
TXN00002457,2024-10-03,CLI000645,Patricia Alves,25,M,Salvador,GO,15472,PRD036,Apple Watch,Armazenamento,Sony,3262.79,3,9788.37,2,195.77,9592.6,Sudeste,Telefone,1283.66,0.26,VEN028,56.42,1,4,Quinta,Manhã,Entregue,4.4,12,Cartão Débito,3
TXN00002458,2024-09-24,CLI000368,Antonio Pereira,19,F,Teresina,PR,19850,PRD076,Película Protetora,Notebooks,Logitech,1134.45,2,2268.9,21,476.47,1792.43,Sudeste,Loja Física,586.2,0.38,VEN045,51.3,12,3,Quinta,Manhã,Processando,1.6,7,Cartão Crédito,5
TXN00002459,2023-10-04,CLI000671,Felipe Nascimento,27,M,Rio de Janeiro,BA,17832,PRD018,Fitbit Charge,Audio,Fitbit,3468.74,5,17343.7,16,2774.99,14568.71,Norte,Online,1969.68,0.23,VEN022,215.39,10,3,Segunda,Tarde,Processando,3.5,15,PIX,9
TXN00002460,2023-11-03,CLI000780,Juliana Barbosa,70,M,Recife,SC,10620,PRD001,Smartphone Xiaomi,Smartphones,Garmin,1807.87,2,3615.74,23,831.62,2784.12,Sudeste,Loja Física,1006.53,0.18,VEN023,86.28,6,3,Sábado,Noite,Em Trânsito,4.3,13,Boleto,1
TXN00002461,2024-11-30,CLI000846,Felipe Nascimento,68,M,Natal,BA,7317,PRD032,iPhone 15,Gaming,Microsoft,383.64,4,1534.56,9,138.11,1396.45,Norte,Marketplace,182.81,0.31,VEN007,242.94,6,3,Sexta,Tarde,Processando,1.3,10,Cartão Débito,1
TXN00002462,2024-07-19,CLI000484,Mariana Cardoso,37,F,Brasília,PR,19514,PRD062,Teclado Mecânico,Armazenamento,Amazon,5907.59,2,11815.18,11,1299.67,10515.51,Sul,App Mobile,3541.37,0.29,VEN041,250.28,7,4,Sexta,Manhã,Entregue,4.7,6,Cartão Débito,12
TXN00002463,2024-01-07,CLI000775,Carla Mendes,62,M,Belém,RJ,4973,PRD098,Monitor 4K,Smartphones,Dell,4408.57,2,8817.14,24,2116.11,6701.03,Nordeste,App Mobile,1383.84,0.58,VEN002,73,10,2,Domingo,Tarde,Entregue,1.3,2,Boleto,5
TXN00002464,2024-01-18,CLI001146,Ana Costa,48,F,Vitória,SC,9630,PRD030,Carregador Wireless,Smartphones,Logitech,1846.54,2,3693.08,12,443.17,3249.91,Centro-Oeste,App Mobile,1270.79,0.2,VEN012,378.49,5,3,Sexta,Manhã,Em Trânsito,4.4,12,Cartão Crédito,2
TXN00002465,2023-03-14,CLI000301,Felipe Nascimento,68,M,São Paulo,BA,3000,PRD059,Tablet Samsung,Wearables,Dell,3692.64,2,7385.28,5,369.26,7016.02,Centro-Oeste,Telefone,2275.82,0.41,VEN015,386.49,5,3,Sábado,Manhã,Em Trânsito,1.7,5,Boleto,1
TXN00002466,2023-09-23,CLI000020,Roberto Lima,53,M,Florianópolis,RJ,6158,PRD006,PlayStation 5,Audio,JBL,6209.74,5,31048.7,27,8383.15,22665.55,Sudeste,Marketplace,2614.48,0.48,VEN041,153.1,12,2,Domingo,Tarde,Em Trânsito,3.7,14,Cartão Débito,7
TXN00002467,2023-04-29,CLI000284,Carlos Souza,64,M,Manaus,SP,4250,PRD096,Teclado Mecânico,Gaming,Amazon,2059.78,5,10298.9,25,2574.73,7724.18,Sudeste,Marketplace,1431.67,0.23,VEN040,188.29,12,2,Terça,Tarde,Em Trânsito,2.5,12,Cartão Débito,8
TXN00002468,2024-05-10,CLI001298,Rodrigo Castro,40,F,Teresina,SC,4680,PRD092,Fitbit Charge,Monitores,Dell,4784.04,2,9568.08,17,1626.57,7941.51,Sul,Online,2282.15,0.27,VEN017,50.1,5,2,Sábado,Noite,Processando,2.4,14,Cartão Crédito,4
TXN00002469,2023-09-25,CLI000057,Ricardo Martins,18,M,Teresina,BA,15319,PRD013,AirPods Pro,Gaming,Xiaomi,1616.57,4,6466.28,1,64.66,6401.62,Nordeste,Telefone,659.9,0.2,VEN011,96.95,4,3,Segunda,Tarde,Entregue,1,11,PIX,7
TXN00002470,2024-12-04,CLI000334,Marcos Ribeiro,26,M,São Paulo,SC,2465,PRD075,PlayStation 5,Armazenamento,Garmin,4068.04,3,12204.12,14,1708.58,10495.54,Sul,Online,2164.49,0.17,VEN021,104.03,5,4,Quinta,Manhã,Processando,3.5,4,Boleto,3
TXN00002471,2023-10-14,CLI001177,Rodrigo Castro,18,M,Florianópolis,GO,18115,PRD020,MacBook Air,Acessórios,Microsoft,6464.15,5,32320.75,23,7433.77,24886.98,Sul,Online,4185.81,0.41,VEN030,89.55,11,4,Domingo,Manhã,Processando,1.9,9,Boleto,3
TXN00002472,2024-09-17,CLI000062,João Silva,20,F,João Pessoa,RJ,15908,PRD006,Tablet Samsung,Tablets,Logitech,6803.63,5,34018.15,9,3061.63,30956.52,Sudeste,App Mobile,4578.95,0.59,VEN036,399.18,1,1,Terça,Tarde,Entregue,4.9,3,PIX,9
TXN00002473,2024-02-25,CLI001133,Ricardo Martins,19,M,São Paulo,RJ,18003,PRD086,Smartphone Xiaomi,Notebooks,Samsung,3883.71,5,19418.55,9,1747.67,17670.88,Nordeste,Online,1967.44,0.34,VEN027,361.89,9,3,Sábado,Manhã,Em Trânsito,2.2,10,PIX,12
TXN00002474,2023-08-09,CLI001416,Carla Mendes,56,M,Maceió,SP,5071,PRD082,Mouse Logitech,Notebooks,Sony,6248.88,5,31244.4,13,4061.77,27182.63,Centro-Oeste,App Mobile,3303.02,0.18,VEN036,171.96,4,2,Sábado,Noite,Em Trânsito,1.3,12,Cartão Débito,8
TXN00002475,2024-10-26,CLI001350,Mariana Cardoso,67,M,Belém,CE,5874,PRD050,Sony WH-1000XM5,Audio,Apple,4667.92,4,18671.68,19,3547.62,15124.06,Centro-Oeste,Telefone,1584.03,0.17,VEN017,123.87,8,2,Terça,Noite,Em Trânsito,4,3,Boleto,10
TXN00002476,2023-06-08,CLI000354,Felipe Nascimento,67,F,Florianópolis,CE,15080,PRD008,Capa iPhone,Armazenamento,Xiaomi,7621.29,3,22863.87,28,6401.88,16461.99,Nordeste,Online,2768.98,0.19,VEN038,60.17,11,3,Quinta,Tarde,Entregue,3,7,Boleto,4
TXN00002477,2024-09-12,CLI000210,Roberto Lima,46,F,Rio de Janeiro,PR,8421,PRD089,Mouse Logitech,Monitores,Logitech,4968.06,5,24840.3,2,496.81,24343.49,Sudeste,Telefone,1791.83,0.16,VEN009,121.18,9,1,Quinta,Noite,Processando,2.2,14,PIX,7
TXN00002478,2024-02-17,CLI001405,João Silva,67,F,Curitiba,PE,16715,PRD014,Teclado Mecânico,Acessórios,Sony,1815.33,3,5445.99,25,1361.5,4084.49,Sul,Marketplace,629.2,0.17,VEN014,56.37,9,2,Quarta,Noite,Entregue,4.2,12,PIX,8
TXN00002479,2023-12-04,CLI001109,Pedro Oliveira,34,F,Salvador,RJ,4386,PRD071,Webcam HD,Acessórios,JBL,4741.18,2,9482.36,7,663.77,8818.59,Norte,Telefone,2278.32,0.37,VEN022,449.44,1,3,Sexta,Noite,Processando,4.2,3,PIX,5
TXN00002480,2024-09-06,CLI001468,Pedro Oliveira,69,M,São Paulo,GO,6816,PRD012,Teclado Mecânico,Armazenamento,Apple,7135.64,5,35678.2,22,7849.2,27829,Sul,App Mobile,2364.33,0.41,VEN008,342.86,5,3,Terça,Noite,Entregue,1.5,11,Cartão Débito,2
TXN00002481,2023-01-29,CLI000783,Rodrigo Castro,25,M,Campo Grande,RJ,3714,PRD071,Fitbit Charge,Periféricos,JBL,2316.25,2,4632.5,12,555.9,4076.6,Centro-Oeste,Marketplace,1440.96,0.28,VEN026,67.14,7,1,Terça,Noite,Entregue,4.3,10,Cartão Débito,2
TXN00002482,2023-09-24,CLI001197,Carla Mendes,43,F,Teresina,BA,8869,PRD040,Fone JBL,Gaming,Amazon,4748.18,5,23740.9,13,3086.32,20654.58,Nordeste,Loja Física,2731.77,0.35,VEN018,231.61,10,3,Terça,Tarde,Processando,4.1,1,Boleto,11
TXN00002483,2024-12-13,CLI001217,Lucia Ferreira,42,M,Belém,RS,10646,PRD023,MacBook Air,Tablets,Garmin,3621.15,5,18105.75,3,543.17,17562.58,Nordeste,Marketplace,2326.76,0.28,VEN003,442.87,10,4,Terça,Manhã,Em Trânsito,4.7,4,PIX,1
TXN00002484,2023-11-03,CLI000069,Juliana Barbosa,45,F,Rio de Janeiro,PE,11380,PRD026,Cabo USB-C,Acessórios,Microsoft,1106.51,4,4426.04,12,531.12,3894.92,Sul,App Mobile,432.59,0.56,VEN029,472.06,3,4,Quarta,Manhã,Entregue,2.9,10,Boleto,10
TXN00002485,2023-03-29,CLI001428,João Silva,46,M,Belo Horizonte,RS,5108,PRD094,Samsung Galaxy S24,Periféricos,Dell,5167.19,3,15501.57,1,155.02,15346.55,Sul,Marketplace,2153.09,0.42,VEN020,495.22,2,1,Quinta,Manhã,Processando,2.3,15,PIX,1
TXN00002486,2023-08-15,CLI000012,Felipe Nascimento,55,F,Brasília,SP,14145,PRD026,AirPods Pro,Smartphones,Logitech,4461.8,5,22309,16,3569.44,18739.56,Sul,Marketplace,2098.71,0.39,VEN011,329.23,11,1,Quarta,Manhã,Processando,4.6,12,Cartão Crédito,6
TXN00002487,2024-01-26,CLI000170,Lucia Ferreira,23,F,Porto Alegre,RJ,17646,PRD042,AirPods Pro,Armazenamento,Amazon,4974.24,2,9948.48,21,2089.18,7859.3,Sul,Marketplace,3147.01,0.56,VEN013,332.22,12,1,Domingo,Manhã,Processando,4.8,2,Boleto,3
TXN00002488,2023-02-20,CLI000296,Marcos Ribeiro,66,M,Porto Alegre,PE,19488,PRD016,AirPods Pro,Monitores,Microsoft,2131.39,5,10656.95,29,3090.52,7566.43,Norte,Telefone,1297.04,0.41,VEN003,58.55,1,2,Sábado,Noite,Entregue,4.5,5,Cartão Crédito,10
TXN00002489,2024-03-20,CLI001744,Carlos Souza,63,F,Maceió,PR,15962,PRD007,Smartphone Xiaomi,Audio,JBL,2642.35,5,13211.75,8,1056.94,12154.81,Centro-Oeste,Online,1416.55,0.54,VEN010,436.71,9,3,Domingo,Manhã,Em Trânsito,4.8,2,PIX,5
TXN00002490,2024-11-13,CLI001530,Antonio Pereira,62,M,Maceió,MG,5374,PRD075,Sony WH-1000XM5,Smartphones,Samsung,7392.13,2,14784.26,10,1478.43,13305.83,Norte,Telefone,3320.31,0.58,VEN030,103.64,5,2,Sexta,Tarde,Processando,2.1,2,Boleto,5
TXN00002491,2023-05-12,CLI001389,Carlos Souza,22,F,Campo Grande,PE,5035,PRD068,Carregador Wireless,Armazenamento,Amazon,1896.74,5,9483.7,26,2465.76,7017.94,Sudeste,Marketplace,1040.98,0.38,VEN018,448.99,12,4,Quinta,Noite,Em Trânsito,1.5,15,PIX,3
TXN00002492,2024-01-09,CLI000262,Eduardo Gomes,31,M,João Pessoa,MG,13209,PRD005,Teclado Mecânico,Audio,Microsoft,332.92,1,332.92,8,26.63,306.29,Centro-Oeste,Online,209.87,0.29,VEN026,328.02,2,3,Quinta,Tarde,Entregue,3.8,3,Cartão Débito,2
TXN00002493,2024-01-29,CLI001780,Carlos Souza,52,F,Vitória,CE,10950,PRD084,Xbox Series X,Monitores,Microsoft,7492.14,1,7492.14,15,1123.82,6368.32,Sul,Online,4800.93,0.59,VEN043,69.76,3,3,Domingo,Tarde,Entregue,4.4,8,Boleto,12
